difficulty,first_error,from_state,to_state,group,count,min,q1,median,q3,max
D,Time Limit Exceeded,Wrong Answer,Runtime Error,G6,479,7,147.0,432.0,1119.0,42364
D,Time Limit Exceeded,Wrong Answer,Time Limit Exceeded,G1,1,102,102.0,102.0,102.0,102
D,Time Limit Exceeded,Wrong Answer,Time Limit Exceeded,G2,26,14,99.25,157.0,485.0,804
D,Time Limit Exceeded,Wrong Answer,Time Limit Exceeded,G3,374,9,109.5,248.0,579.5,36474
D,Time Limit Exceeded,Wrong Answer,Time Limit Exceeded,G4,1717,9,110.0,267.0,610.0,42336
D,Time Limit Exceeded,Wrong Answer,Time Limit Exceeded,G5,2266,10,110.0,280.0,675.25,41643
D,Time Limit Exceeded,Wrong Answer,Time Limit Exceeded,G6,2256,8,119.0,277.5,725.25,41859
D,Time Limit Exceeded,Wrong Answer,Wrong Answer,G1,2,95,294.75,494.5,694.25,894
D,Time Limit Exceeded,Wrong Answer,Wrong Answer,G2,70,19,107.5,187.0,370.5,1673
D,Time Limit Exceeded,Wrong Answer,Wrong Answer,G3,656,17,98.0,229.0,478.0,40670
D,Time Limit Exceeded,Wrong Answer,Wrong Answer,G4,5138,0,107.0,240.0,563.0,43122
D,Time Limit Exceeded,Wrong Answer,Wrong Answer,G5,6548,0,104.0,245.0,589.0,42771
D,Time Limit Exceeded,Wrong Answer,Wrong Answer,G6,6806,0,104.25,232.0,554.0,42651
D,Wrong Answer,Compile Error,Accepted,G4,331,6,35.5,56.0,100.0,2278
D,Wrong Answer,Compile Error,Accepted,G5,393,7,31.0,52.0,117.0,40307
D,Wrong Answer,Compile Error,Accepted,G6,974,5,30.0,44.0,83.0,43025
D,Wrong Answer,Compile Error,Compile Error,G1,2,37,40.25,43.5,46.75,50
D,Wrong Answer,Compile Error,Compile Error,G2,5,33,37.0,40.0,62.0,145
D,Wrong Answer,Compile Error,Compile Error,G3,37,12,35.0,53.0,143.0,2207
D,Wrong Answer,Compile Error,Compile Error,G4,202,5,33.0,55.0,109.75,31802
D,Wrong Answer,Compile Error,Compile Error,G5,228,0,36.75,58.5,106.5,3211
D,Wrong Answer,Compile Error,Compile Error,G6,403,8,31.5,51.0,93.0,4492
D,Wrong Answer,Compile Error,Runtime Error,G2,2,39,46.5,54.0,61.5,69
D,Wrong Answer,Compile Error,Runtime Error,G3,11,24,37.0,45.0,93.5,108
D,Wrong Answer,Compile Error,Runtime Error,G4,67,11,37.5,56.0,139.0,4249
D,Wrong Answer,Compile Error,Runtime Error,G5,67,11,31.5,53.0,159.5,3371
D,Wrong Answer,Compile Error,Runtime Error,G6,136,14,34.75,47.0,88.75,26516
D,Wrong Answer,Compile Error,Time Limit Exceeded,G1,1,926,926.0,926.0,926.0,926
D,Wrong Answer,Compile Error,Time Limit Exceeded,G2,7,26,47.5,65.0,75.0,159
D,Wrong Answer,Compile Error,Time Limit Exceeded,G3,28,22,37.0,50.5,127.5,3328
D,Wrong Answer,Compile Error,Time Limit Exceeded,G4,94,7,37.0,56.5,103.0,1731
D,Wrong Answer,Compile Error,Time Limit Exceeded,G5,82,9,33.25,54.0,88.0,21944
D,Wrong Answer,Compile Error,Time Limit Exceeded,G6,121,9,34.0,54.0,114.0,35171
D,Wrong Answer,Compile Error,Wrong Answer,G1,2,122,125.5,129.0,132.5,136
D,Wrong Answer,Compile Error,Wrong Answer,G2,18,37,43.5,80.0,160.75,912
D,Wrong Answer,Compile Error,Wrong Answer,G3,90,7,33.0,57.0,139.25,25949
D,Wrong Answer,Compile Error,Wrong Answer,G4,709,6,35.0,52.0,99.0,40851
D,Wrong Answer,Compile Error,Wrong Answer,G5,766,6,31.0,45.0,82.0,40984
D,Wrong Answer,Compile Error,Wrong Answer,G6,1579,5,29.0,44.0,75.0,40997
D,Wrong Answer,Runtime Error,Accepted,G4,566,11,72.25,156.0,426.25,42366
D,Wrong Answer,Runtime Error,Accepted,G5,963,12,69.0,156.0,471.0,40702
D,Wrong Answer,Runtime Error,Accepted,G6,1864,8,67.0,147.0,425.25,41338
D,Wrong Answer,Runtime Error,Compile Error,G2,2,45,71.0,97.0,123.0,149
D,Wrong Answer,Runtime Error,Compile Error,G3,4,121,149.5,231.0,323.75,386
D,Wrong Answer,Runtime Error,Compile Error,G4,51,28,112.0,362.0,821.0,41467
D,Wrong Answer,Runtime Error,Compile Error,G5,62,17,76.75,214.5,489.5,5648
D,Wrong Answer,Runtime Error,Compile Error,G6,94,28,113.25,223.0,841.5,41121
D,Wrong Answer,Runtime Error,Runtime Error,G1,5,56,64.0,74.0,177.0,551
D,Wrong Answer,Runtime Error,Runtime Error,G2,22,23,90.0,150.0,301.0,4447
D,Wrong Answer,Runtime Error,Runtime Error,G3,182,16,80.75,194.0,407.0,14667
D,Wrong Answer,Runtime Error,Runtime Error,G4,1203,2,82.0,176.0,434.0,40244
D,Wrong Answer,Runtime Error,Runtime Error,G5,1655,7,81.5,181.0,434.0,41752
D,Wrong Answer,Runtime Error,Runtime Error,G6,2252,5,84.0,168.0,382.75,40281
D,Wrong Answer,Runtime Error,Time Limit Exceeded,G2,4,45,103.5,260.0,725.75,1712
D,Wrong Answer,Runtime Error,Time Limit Exceeded,G3,54,17,68.75,113.5,445.5,12617
D,Wrong Answer,Runtime Error,Time Limit Exceeded,G4,269,11,69.0,183.0,496.0,18557
D,Wrong Answer,Runtime Error,Time Limit Exceeded,G5,389,13,70.0,162.0,448.0,41879
D,Wrong Answer,Runtime Error,Time Limit Exceeded,G6,450,9,75.0,175.5,580.25,42891
D,Wrong Answer,Runtime Error,Wrong Answer,G2,11,29,48.5,77.0,264.0,810
D,Wrong Answer,Runtime Error,Wrong Answer,G3,134,15,71.5,169.5,366.5,16082
D,Wrong Answer,Runtime Error,Wrong Answer,G4,950,8,75.0,170.5,471.25,41838
D,Wrong Answer,Runtime Error,Wrong Answer,G5,1434,5,65.0,152.0,452.5,40075
D,Wrong Answer,Runtime Error,Wrong Answer,G6,2414,0,61.0,146.0,431.25,42377
D,Wrong Answer,Time Limit Exceeded,Accepted,G4,857,18,242.0,614.0,1763.0,42813
D,Wrong Answer,Time Limit Exceeded,Accepted,G5,1710,6,213.25,493.0,1249.25,42958
D,Wrong Answer,Time Limit Exceeded,Accepted,G6,2767,5,172.0,411.0,1050.5,42745
D,Wrong Answer,Time Limit Exceeded,Compile Error,G1,1,892,892.0,892.0,892.0,892
D,Wrong Answer,Time Limit Exceeded,Compile Error,G2,5,72,140.0,215.0,263.0,351
D,Wrong Answer,Time Limit Exceeded,Compile Error,G3,24,32,225.25,427.5,1177.25,16187
D,Wrong Answer,Time Limit Exceeded,Compile Error,G4,106,34,218.25,437.0,1098.25,33861
D,Wrong Answer,Time Limit Exceeded,Compile Error,G5,98,30,160.75,367.5,1291.0,35482
D,Wrong Answer,Time Limit Exceeded,Compile Error,G6,153,26,201.0,395.0,1114.0,28208
D,Wrong Answer,Time Limit Exceeded,Runtime Error,G1,1,1431,1431.0,1431.0,1431.0,1431
D,Wrong Answer,Time Limit Exceeded,Runtime Error,G2,2,231,237.25,243.5,249.75,256
D,Wrong Answer,Time Limit Exceeded,Runtime Error,G3,54,66,272.75,442.5,881.5,19587
D,Wrong Answer,Time Limit Exceeded,Runtime Error,G4,318,26,361.0,731.0,1652.0,42835
D,Wrong Answer,Time Limit Exceeded,Runtime Error,G5,432,22,264.0,613.0,1390.0,43047
D,Wrong Answer,Time Limit Exceeded,Runtime Error,G6,516,16,230.5,506.0,1216.75,41194
D,Wrong Answer,Time Limit Exceeded,Time Limit Exceeded,G1,11,31,118.0,277.0,347.5,1932
D,Wrong Answer,Time Limit Exceeded,Time Limit Exceeded,G2,53,39,115.0,265.0,444.0,22775
D,Wrong Answer,Time Limit Exceeded,Time Limit Exceeded,G3,448,7,164.75,311.5,702.0,37342
D,Wrong Answer,Time Limit Exceeded,Time Limit Exceeded,G4,2419,0,167.5,350.0,754.5,42678
D,Wrong Answer,Time Limit Exceeded,Time Limit Exceeded,G5,3422,4,153.0,316.5,699.5,43050
D,Wrong Answer,Time Limit Exceeded,Time Limit Exceeded,G6,3958,6,131.0,280.5,617.75,43159
D,Wrong Answer,Time Limit Exceeded,Wrong Answer,G1,3,39,55.5,72.0,1652.0,3232
D,Wrong Answer,Time Limit Exceeded,Wrong Answer,G2,31,30,100.5,173.0,305.0,2686
D,Wrong Answer,Time Limit Exceeded,Wrong Answer,G3,196,19,167.0,399.5,965.75,22752
D,Wrong Answer,Time Limit Exceeded,Wrong Answer,G4,1242,6,193.0,452.0,1123.75,42495
D,Wrong Answer,Time Limit Exceeded,Wrong Answer,G5,1680,8,173.0,452.0,1105.25,41363
D,Wrong Answer,Time Limit Exceeded,Wrong Answer,G6,2109,6,157.0,404.0,1085.0,42767
D,Wrong Answer,Wrong Answer,Accepted,G4,16694,6,133.0,313.0,812.0,43119
D,Wrong Answer,Wrong Answer,Accepted,G5,30154,6,133.0,319.0,808.0,43123
D,Wrong Answer,Wrong Answer,Accepted,G6,74883,6,128.0,300.0,748.0,43194
D,Wrong Answer,Wrong Answer,Compile Error,G1,2,92,245.5,399.0,552.5,706
D,Wrong Answer,Wrong Answer,Compile Error,G2,22,40,136.75,318.5,1032.75,10616
D,Wrong Answer,Wrong Answer,Compile Error,G3,117,22,135.0,395.0,780.0,42899
D,Wrong Answer,Wrong Answer,Compile Error,G4,1103,22,151.5,333.0,908.0,42811
D,Wrong Answer,Wrong Answer,Compile Error,G5,1207,19,132.0,292.0,774.0,42531
D,Wrong Answer,Wrong Answer,Compile Error,G6,2678,5,128.0,304.0,858.5,43051
D,Wrong Answer,Wrong Answer,Runtime Error,G1,4,196,423.25,517.5,789.75,1551
D,Wrong Answer,Wrong Answer,Runtime Error,G2,41,55,134.0,314.0,1109.0,23164
D,Wrong Answer,Wrong Answer,Runtime Error,G3,280,16,294.25,645.5,1346.75,36537
D,Wrong Answer,Wrong Answer,Runtime Error,G4,1911,9,229.5,617.0,1521.0,42145
D,Wrong Answer,Wrong Answer,Runtime Error,G5,2879,11,222.5,564.0,1494.5,42860
D,Wrong Answer,Wrong Answer,Runtime Error,G6,4747,5,207.5,513.0,1382.5,43171
D,Wrong Answer,Wrong Answer,Time Limit Exceeded,G1,11,34,92.5,144.0,865.5,33103
D,Wrong Answer,Wrong Answer,Time Limit Exceeded,G2,103,20,124.5,258.0,554.0,39006
D,Wrong Answer,Wrong Answer,Time Limit Exceeded,G3,710,15,138.0,362.0,886.75,42807
D,Wrong Answer,Wrong Answer,Time Limit Exceeded,G4,3607,6,143.0,378.0,964.0,40731
D,Wrong Answer,Wrong Answer,Time Limit Exceeded,G5,4945,8,158.0,403.0,1062.0,43137
D,Wrong Answer,Wrong Answer,Time Limit Exceeded,G6,6238,7,178.0,450.0,1156.0,43051
D,Wrong Answer,Wrong Answer,Wrong Answer,G1,73,10,109.0,189.0,467.0,2961
D,Wrong Answer,Wrong Answer,Wrong Answer,G2,608,10,124.5,297.5,633.25,35409
D,Wrong Answer,Wrong Answer,Wrong Answer,G3,4247,0,125.0,283.0,677.0,41574
D,Wrong Answer,Wrong Answer,Wrong Answer,G4,35796,0,129.0,299.0,726.0,43157
D,Wrong Answer,Wrong Answer,Wrong Answer,G5,51972,0,128.0,301.0,715.0,43177
D,Wrong Answer,Wrong Answer,Wrong Answer,G6,103479,0,125.0,283.0,667.0,43198
