from_status,to_status,delta_time,prev_invalid,group,user_id,problem_id
Time Limit Exceeded,Wrong Answer,107,False,G5,u177370876,p02658
Wrong Answer,Wrong Answer,276,False,G5,u177370876,p02658
Wrong Answer,Accepted,110,False,G5,u177370876,p02658
Time Limit Exceeded,Wrong Answer,106,False,G6,u177388368,p02658
Wrong Answer,Wrong Answer,186,False,G6,u177388368,p02658
Wrong Answer,Accepted,127,False,G6,u177388368,p02658
Time Limit Exceeded,Time Limit Exceeded,354,False,G1,u178042586,p02658
Time Limit Exceeded,Time Limit Exceeded,781,False,G1,u178042586,p02658
Time Limit Exceeded,Time Limit Exceeded,1569,False,G1,u178042586,p02658
Time Limit Exceeded,Time Limit Exceeded,272,False,G1,u178042586,p02658
Time Limit Exceeded,Wrong Answer,630,False,G1,u178042586,p02658
Wrong Answer,Time Limit Exceeded,708,False,G1,u178042586,p02658
Time Limit Exceeded,Wrong Answer,190,False,G6,u178269371,p02658
Wrong Answer,Wrong Answer,235,False,G6,u178269371,p02658
Wrong Answer,Accepted,765,False,G6,u178269371,p02658
Time Limit Exceeded,Accepted,180,False,G4,u178432859,p02658
Time Limit Exceeded,Wrong Answer,94,False,G5,u179304833,p02658
Wrong Answer,Wrong Answer,370,False,G5,u179304833,p02658
Wrong Answer,Time Limit Exceeded,84,False,G5,u179304833,p02658
Time Limit Exceeded,Accepted,887,False,G5,u179304833,p02658
Time Limit Exceeded,Wrong Answer,95,False,G5,u179508038,p02658
Wrong Answer,Runtime Error,298,False,G5,u179508038,p02658
Runtime Error,Runtime Error,50,False,G5,u179508038,p02658
Runtime Error,Wrong Answer,121,False,G5,u179508038,p02658
Wrong Answer,Accepted,374,False,G5,u179508038,p02658
Time Limit Exceeded,Runtime Error,381,False,G4,u180824420,p02658
Runtime Error,Runtime Error,40,False,G4,u180824420,p02658
Runtime Error,Accepted,123,False,G4,u180824420,p02658
Time Limit Exceeded,Accepted,226,False,G6,u181644161,p02658
Time Limit Exceeded,Time Limit Exceeded,232,False,G3,u181785042,p02658
Time Limit Exceeded,Time Limit Exceeded,154,False,G3,u181785042,p02658
Time Limit Exceeded,Wrong Answer,295,False,G3,u181785042,p02658
Wrong Answer,Wrong Answer,113,False,G3,u181785042,p02658
Wrong Answer,Wrong Answer,132,False,G3,u181785042,p02658
Wrong Answer,Wrong Answer,447,False,G3,u181785042,p02658
Wrong Answer,Wrong Answer,595,False,G3,u181785042,p02658
Time Limit Exceeded,Accepted,596,False,G6,u182898140,p02658
Time Limit Exceeded,Time Limit Exceeded,106,False,G4,u183158695,p02658
Time Limit Exceeded,Time Limit Exceeded,5451677,False,G4,u183158695,p02658
Time Limit Exceeded,Wrong Answer,220,False,G4,u183158695,p02658
Wrong Answer,Time Limit Exceeded,197,False,G4,u183158695,p02658
Time Limit Exceeded,Wrong Answer,427,False,G4,u183158695,p02658
Wrong Answer,Time Limit Exceeded,144,False,G4,u183158695,p02658
Time Limit Exceeded,Runtime Error,463,False,G4,u183158695,p02658
Runtime Error,Accepted,112,False,G4,u183158695,p02658
Time Limit Exceeded,Accepted,170,False,G6,u183284051,p02658
Time Limit Exceeded,Time Limit Exceeded,1544,False,G4,u183364338,p02658
Time Limit Exceeded,Time Limit Exceeded,3102,False,G4,u183364338,p02658
Time Limit Exceeded,Accepted,3159,False,G4,u183364338,p02658
Time Limit Exceeded,Wrong Answer,600,False,G5,u183422236,p02658
Wrong Answer,Wrong Answer,38,False,G5,u183422236,p02658
Wrong Answer,Wrong Answer,136,False,G5,u183422236,p02658
Wrong Answer,Accepted,1501,False,G5,u183422236,p02658
Time Limit Exceeded,Wrong Answer,224,False,G4,u183657342,p02658
Wrong Answer,Runtime Error,953,False,G4,u183657342,p02658
Runtime Error,Accepted,459,False,G4,u183657342,p02658
Time Limit Exceeded,Wrong Answer,366,False,G2,u183945517,p02658
Wrong Answer,Time Limit Exceeded,47,False,G2,u183945517,p02658
Time Limit Exceeded,Time Limit Exceeded,370,False,G2,u183945517,p02658
Time Limit Exceeded,Time Limit Exceeded,95,False,G2,u183945517,p02658
Time Limit Exceeded,Time Limit Exceeded,114,False,G2,u183945517,p02658
Time Limit Exceeded,Time Limit Exceeded,473,False,G2,u183945517,p02658
Time Limit Exceeded,Accepted,235,False,G3,u183962573,p02658
Time Limit Exceeded,Wrong Answer,249,False,G3,u184117766,p02658
Wrong Answer,Wrong Answer,304,False,G3,u184117766,p02658
Wrong Answer,Time Limit Exceeded,1474,False,G3,u184117766,p02658
Time Limit Exceeded,Time Limit Exceeded,73,False,G3,u184117766,p02658
Time Limit Exceeded,Wrong Answer,492,False,G3,u184117766,p02658
Wrong Answer,Time Limit Exceeded,2102,False,G3,u184117766,p02658
Time Limit Exceeded,Accepted,78364,False,G3,u184117766,p02658
Time Limit Exceeded,Wrong Answer,332,False,G5,u185424824,p02658
Wrong Answer,Time Limit Exceeded,25,False,G5,u185424824,p02658
Time Limit Exceeded,Time Limit Exceeded,487,False,G5,u185424824,p02658
Time Limit Exceeded,Time Limit Exceeded,1671,False,G5,u185424824,p02658
Time Limit Exceeded,Accepted,1799,False,G5,u185424824,p02658
Time Limit Exceeded,Wrong Answer,387,False,G5,u185948224,p02658
Wrong Answer,Accepted,109,False,G5,u185948224,p02658
Time Limit Exceeded,Accepted,493,False,G3,u186121428,p02658
Time Limit Exceeded,Accepted,132,False,G5,u187235390,p02658
Time Limit Exceeded,Runtime Error,278,False,G5,u187995923,p02658
Runtime Error,Wrong Answer,242,False,G5,u187995923,p02658
Wrong Answer,Wrong Answer,112,False,G5,u187995923,p02658
Wrong Answer,Accepted,75,False,G5,u187995923,p02658
Time Limit Exceeded,Wrong Answer,1193,False,G5,u188827677,p02658
Wrong Answer,Accepted,270,False,G5,u188827677,p02658
Time Limit Exceeded,Runtime Error,263,False,G3,u188848640,p02658
Runtime Error,Runtime Error,76,False,G3,u188848640,p02658
Runtime Error,Wrong Answer,113,False,G3,u188848640,p02658
Wrong Answer,Accepted,597,False,G3,u188848640,p02658
Time Limit Exceeded,Wrong Answer,244,False,G6,u189023301,p02658
Wrong Answer,Wrong Answer,77,False,G6,u189023301,p02658
Wrong Answer,Wrong Answer,319,False,G6,u189023301,p02658
Wrong Answer,Time Limit Exceeded,56,False,G6,u189023301,p02658
Time Limit Exceeded,Wrong Answer,79,False,G6,u189023301,p02658
Wrong Answer,Accepted,2369,False,G6,u189023301,p02658
Time Limit Exceeded,Wrong Answer,81,False,G3,u189089176,p02658
Wrong Answer,Wrong Answer,142,False,G3,u189089176,p02658
Wrong Answer,Wrong Answer,113,False,G3,u189089176,p02658
Wrong Answer,Wrong Answer,41,False,G3,u189089176,p02658
Wrong Answer,Accepted,140,False,G3,u189089176,p02658
Time Limit Exceeded,Time Limit Exceeded,346,False,G4,u189130151,p02658
Time Limit Exceeded,Wrong Answer,1268,False,G4,u189130151,p02658
Wrong Answer,Wrong Answer,374,False,G4,u189130151,p02658
Wrong Answer,Accepted,157,False,G4,u189130151,p02658
Time Limit Exceeded,Wrong Answer,677,False,G4,u189485655,p02658
Wrong Answer,Wrong Answer,310,False,G4,u189485655,p02658
Wrong Answer,Wrong Answer,141,False,G4,u189485655,p02658
Wrong Answer,Wrong Answer,96,False,G4,u189485655,p02658
Time Limit Exceeded,Wrong Answer,175,False,G4,u190178779,p02658
Wrong Answer,Wrong Answer,243,False,G4,u190178779,p02658
Wrong Answer,Wrong Answer,62,False,G4,u190178779,p02658
Wrong Answer,Accepted,61,False,G4,u190178779,p02658
Time Limit Exceeded,Accepted,210,False,G6,u190507186,p02658
Time Limit Exceeded,Time Limit Exceeded,2120,False,G6,u190616335,p02658
Time Limit Exceeded,Wrong Answer,231,False,G6,u190616335,p02658
Wrong Answer,Wrong Answer,775,False,G6,u190616335,p02658
Wrong Answer,Accepted,66,False,G6,u190616335,p02658
Time Limit Exceeded,Time Limit Exceeded,683,False,G4,u190703272,p02658
Time Limit Exceeded,Time Limit Exceeded,261,False,G4,u190703272,p02658
Time Limit Exceeded,Wrong Answer,414,False,G4,u190703272,p02658
Wrong Answer,Wrong Answer,168,False,G4,u190703272,p02658
Wrong Answer,Wrong Answer,203,False,G4,u190703272,p02658
Wrong Answer,Wrong Answer,114,False,G4,u190703272,p02658
Wrong Answer,Wrong Answer,1446,False,G4,u190703272,p02658
Wrong Answer,Wrong Answer,85,False,G4,u190703272,p02658
Wrong Answer,Wrong Answer,63,False,G4,u190703272,p02658
Wrong Answer,Wrong Answer,45,False,G4,u190703272,p02658
Wrong Answer,Wrong Answer,587,False,G4,u190703272,p02658
Wrong Answer,Wrong Answer,285,False,G4,u190703272,p02658
Time Limit Exceeded,Accepted,306,False,G4,u190873802,p02658
Time Limit Exceeded,Time Limit Exceeded,148,False,G4,u190879242,p02658
Time Limit Exceeded,Time Limit Exceeded,3222,False,G4,u190879242,p02658
Time Limit Exceeded,Accepted,417,False,G4,u190879242,p02658
Time Limit Exceeded,Accepted,81,False,G6,u191196346,p02658
Time Limit Exceeded,Time Limit Exceeded,824,False,G4,u191635495,p02658
Time Limit Exceeded,Accepted,116,False,G4,u191635495,p02658
Time Limit Exceeded,Time Limit Exceeded,52,False,G6,u192042624,p02658
Time Limit Exceeded,Wrong Answer,299,False,G5,u192154323,p02658
Wrong Answer,Accepted,402,False,G5,u192154323,p02658
Time Limit Exceeded,Time Limit Exceeded,1062,False,G4,u192165179,p02658
Time Limit Exceeded,Accepted,312,False,G4,u192165179,p02658
Time Limit Exceeded,Wrong Answer,85,False,G3,u193597115,p02658
Wrong Answer,Wrong Answer,79,False,G3,u193597115,p02658
Wrong Answer,Accepted,330,False,G3,u193597115,p02658
Time Limit Exceeded,Time Limit Exceeded,162,False,G4,u194228880,p02658
Time Limit Exceeded,Accepted,93,False,G4,u194228880,p02658
Time Limit Exceeded,Wrong Answer,672,False,G4,u194472175,p02658
Wrong Answer,Wrong Answer,420,False,G4,u194472175,p02658
Wrong Answer,Accepted,79,False,G4,u194472175,p02658
Time Limit Exceeded,Wrong Answer,261,False,G4,u195177386,p02658
Wrong Answer,Wrong Answer,274,False,G4,u195177386,p02658
Wrong Answer,Wrong Answer,738,False,G4,u195177386,p02658
Wrong Answer,Accepted,216,False,G4,u195177386,p02658
Time Limit Exceeded,Accepted,216,False,G5,u195355592,p02658
Time Limit Exceeded,Wrong Answer,131,False,,u196161680,p02658
Wrong Answer,Accepted,99,False,,u196161680,p02658
Time Limit Exceeded,Time Limit Exceeded,557,False,G5,u196291054,p02658
Time Limit Exceeded,Wrong Answer,136,False,G5,u196291054,p02658
Wrong Answer,Wrong Answer,138,False,G5,u196291054,p02658
Wrong Answer,Accepted,275,False,G5,u196291054,p02658
Time Limit Exceeded,Wrong Answer,308,False,G3,u197130176,p02658
Wrong Answer,Accepted,845,False,G3,u197130176,p02658
Time Limit Exceeded,Accepted,1282,False,G4,u197909036,p02658
Time Limit Exceeded,Accepted,350,False,G5,u197956883,p02658
Time Limit Exceeded,Wrong Answer,361,False,G5,u198278556,p02658
Wrong Answer,Wrong Answer,107,False,G5,u198278556,p02658
Wrong Answer,Wrong Answer,81,False,G5,u198278556,p02658
Wrong Answer,Accepted,267,False,G5,u198278556,p02658
Time Limit Exceeded,Time Limit Exceeded,147,False,G4,u198668088,p02658
Time Limit Exceeded,Time Limit Exceeded,244,False,G4,u198668088,p02658
Time Limit Exceeded,Accepted,293,False,G4,u198668088,p02658
Time Limit Exceeded,Time Limit Exceeded,270,False,G4,u198930868,p02658
Time Limit Exceeded,Runtime Error,302,False,G4,u198930868,p02658
Runtime Error,Runtime Error,54,False,G4,u198930868,p02658
Runtime Error,Wrong Answer,628,False,G4,u198930868,p02658
Wrong Answer,Time Limit Exceeded,213,False,G4,u198930868,p02658
Time Limit Exceeded,Time Limit Exceeded,1957,False,G4,u198930868,p02658
Time Limit Exceeded,Time Limit Exceeded,587,False,G4,u198930868,p02658
Time Limit Exceeded,Wrong Answer,926,False,G4,u198930868,p02658
Wrong Answer,Runtime Error,501,False,G4,u198930868,p02658
Runtime Error,Runtime Error,64,False,G4,u198930868,p02658
Runtime Error,Runtime Error,16,False,G4,u198930868,p02658
Runtime Error,Accepted,52,False,G4,u198930868,p02658
Time Limit Exceeded,Time Limit Exceeded,451,False,G4,u199290844,p02658
Time Limit Exceeded,Wrong Answer,106,False,G4,u199290844,p02658
Wrong Answer,Accepted,718,False,G4,u199290844,p02658
Time Limit Exceeded,Wrong Answer,1567,False,G4,u199356004,p02658
Wrong Answer,Time Limit Exceeded,402,False,G4,u199356004,p02658
Time Limit Exceeded,Time Limit Exceeded,354,False,G4,u199356004,p02658
Time Limit Exceeded,Time Limit Exceeded,248,False,G4,u199356004,p02658
Time Limit Exceeded,Time Limit Exceeded,220,False,G4,u199356004,p02658
Time Limit Exceeded,Time Limit Exceeded,99,False,G4,u199356004,p02658
Time Limit Exceeded,Time Limit Exceeded,537,False,G4,u199356004,p02658
Time Limit Exceeded,Time Limit Exceeded,209,False,G4,u199356004,p02658
Time Limit Exceeded,Time Limit Exceeded,780,False,G4,u199356004,p02658
Time Limit Exceeded,Time Limit Exceeded,244,False,G4,u199356004,p02658
Time Limit Exceeded,Time Limit Exceeded,283,False,G4,u199356004,p02658
Time Limit Exceeded,Wrong Answer,25401,False,G4,u199356004,p02658
Wrong Answer,Wrong Answer,836,False,G4,u199356004,p02658
Wrong Answer,Accepted,157,False,G4,u199356004,p02658
Time Limit Exceeded,Wrong Answer,122,False,G4,u199441105,p02658
Wrong Answer,Accepted,211,False,G4,u199441105,p02658
Time Limit Exceeded,Time Limit Exceeded,446,False,G4,u200316926,p02658
Time Limit Exceeded,Time Limit Exceeded,1048,False,G4,u200316926,p02658
Time Limit Exceeded,Wrong Answer,2624,False,G4,u200316926,p02658
Wrong Answer,Time Limit Exceeded,588,False,G4,u200316926,p02658
Time Limit Exceeded,Wrong Answer,95,False,G4,u200316926,p02658
Wrong Answer,Time Limit Exceeded,135,False,G4,u200316926,p02658
Time Limit Exceeded,Time Limit Exceeded,1073,False,G4,u200316926,p02658
Time Limit Exceeded,Accepted,86362,False,G4,u200316926,p02658
Time Limit Exceeded,Accepted,349,False,G5,u200916944,p02658
Time Limit Exceeded,Time Limit Exceeded,1256,False,G4,u201382544,p02658
Time Limit Exceeded,Time Limit Exceeded,156,False,G4,u201382544,p02658
Time Limit Exceeded,Runtime Error,183,False,G6,u201387466,p02658
Runtime Error,Runtime Error,105,False,G6,u201387466,p02658
Runtime Error,Accepted,100,False,G6,u201387466,p02658
Time Limit Exceeded,Time Limit Exceeded,530,False,G5,u201878104,p02658
Time Limit Exceeded,Time Limit Exceeded,2423,False,G5,u201878104,p02658
Time Limit Exceeded,Wrong Answer,443,False,G5,u201878104,p02658
Wrong Answer,Accepted,221,False,G5,u201878104,p02658
Time Limit Exceeded,Wrong Answer,220,False,G3,u202385788,p02658
Wrong Answer,Accepted,199,False,G3,u202385788,p02658
Time Limit Exceeded,Time Limit Exceeded,49,False,G5,u202400119,p02658
Time Limit Exceeded,Runtime Error,427,False,G5,u202400119,p02658
Runtime Error,Wrong Answer,33,False,G5,u202400119,p02658
Wrong Answer,Wrong Answer,731,False,G5,u202400119,p02658
Wrong Answer,Accepted,860,False,G5,u202400119,p02658
Time Limit Exceeded,Wrong Answer,247,False,G4,u202406075,p02658
Wrong Answer,Wrong Answer,348,False,G4,u202406075,p02658
Wrong Answer,Wrong Answer,6226,False,G4,u202406075,p02658
Wrong Answer,Wrong Answer,583004,False,G4,u202406075,p02658
Wrong Answer,Accepted,146,False,G4,u202406075,p02658
Time Limit Exceeded,Accepted,131,False,G5,u202826462,p02658
Time Limit Exceeded,Accepted,375,False,G6,u204616996,p02658
Time Limit Exceeded,Wrong Answer,87,False,G4,u204958379,p02658
Wrong Answer,Accepted,707,False,G4,u204958379,p02658
Time Limit Exceeded,Wrong Answer,239,False,G3,u206468988,p02658
Wrong Answer,Time Limit Exceeded,182,False,G3,u206468988,p02658
Time Limit Exceeded,Accepted,343,False,G3,u206468988,p02658
Time Limit Exceeded,Time Limit Exceeded,110,False,G3,u206570055,p02658
Time Limit Exceeded,Time Limit Exceeded,131,False,G3,u206570055,p02658
Time Limit Exceeded,Runtime Error,100,False,G3,u206570055,p02658
Runtime Error,Time Limit Exceeded,58,False,G3,u206570055,p02658
Time Limit Exceeded,Wrong Answer,77,False,G6,u207097826,p02658
Wrong Answer,Accepted,473,False,G6,u207097826,p02658
Time Limit Exceeded,Accepted,284,False,G5,u207241407,p02658
Time Limit Exceeded,Accepted,589,False,G4,u207799478,p02658
Time Limit Exceeded,Accepted,394,False,G6,u207850265,p02658
Time Limit Exceeded,Time Limit Exceeded,83,False,G4,u208133431,p02658
Time Limit Exceeded,Accepted,311,False,G4,u208133431,p02658
Time Limit Exceeded,Accepted,678,False,G5,u208723543,p02658
Time Limit Exceeded,Time Limit Exceeded,165,False,G2,u208947104,p02658
Time Limit Exceeded,Wrong Answer,341,False,G2,u208947104,p02658
Wrong Answer,Wrong Answer,246,False,G2,u208947104,p02658
Time Limit Exceeded,Accepted,242,False,G5,u209299893,p02658
Time Limit Exceeded,Time Limit Exceeded,492,False,,u209668399,p02658
Time Limit Exceeded,Wrong Answer,303,False,,u209668399,p02658
Wrong Answer,Time Limit Exceeded,292,False,,u209668399,p02658
Time Limit Exceeded,Time Limit Exceeded,377,False,,u209668399,p02658
Time Limit Exceeded,Time Limit Exceeded,316,False,,u209668399,p02658
Time Limit Exceeded,Wrong Answer,52538,False,G3,u212242633,p02658
Wrong Answer,Wrong Answer,103,False,G3,u212242633,p02658
Wrong Answer,Wrong Answer,144,False,G3,u212242633,p02658
Wrong Answer,Wrong Answer,229,False,G3,u212242633,p02658
Wrong Answer,Accepted,97,False,G3,u212242633,p02658
Time Limit Exceeded,Wrong Answer,359,False,G3,u212347962,p02658
Wrong Answer,Time Limit Exceeded,75,False,G3,u212347962,p02658
Time Limit Exceeded,Wrong Answer,158,False,G3,u212672301,p02658
Wrong Answer,Accepted,386,False,G3,u212672301,p02658
Time Limit Exceeded,Time Limit Exceeded,123,False,G3,u212791500,p02658
Time Limit Exceeded,Wrong Answer,446,False,G3,u212791500,p02658
Wrong Answer,Wrong Answer,362,False,G3,u212791500,p02658
Wrong Answer,Wrong Answer,220,False,G3,u212791500,p02658
Time Limit Exceeded,Wrong Answer,150,False,G5,u213485233,p02658
Wrong Answer,Accepted,120,False,G5,u213485233,p02658
Time Limit Exceeded,Time Limit Exceeded,89,False,G3,u214209871,p02658
Time Limit Exceeded,Accepted,513,False,G3,u214209871,p02658
Time Limit Exceeded,Wrong Answer,581,False,G6,u214515556,p02658
Wrong Answer,Wrong Answer,571,False,G6,u214515556,p02658
Wrong Answer,Wrong Answer,30,False,G6,u214515556,p02658
Wrong Answer,Compile Error,538,False,G6,u214515556,p02658
Compile Error,Wrong Answer,62,False,G6,u214515556,p02658
Wrong Answer,Wrong Answer,211,False,G6,u214515556,p02658
Wrong Answer,Wrong Answer,124,False,G6,u214515556,p02658
Wrong Answer,Wrong Answer,438,False,G6,u214515556,p02658
Wrong Answer,Wrong Answer,102,False,G6,u214515556,p02658
Wrong Answer,Wrong Answer,286,False,G6,u214515556,p02658
Wrong Answer,Wrong Answer,89,False,G6,u214515556,p02658
Wrong Answer,Wrong Answer,70,False,G6,u214515556,p02658
Wrong Answer,Wrong Answer,223,False,G6,u214515556,p02658
Wrong Answer,Wrong Answer,130,False,G6,u214515556,p02658
Wrong Answer,Accepted,52,False,G6,u214515556,p02658
Time Limit Exceeded,Accepted,1014,False,G3,u214550451,p02658
Time Limit Exceeded,Time Limit Exceeded,519,False,G3,u214811259,p02658
Time Limit Exceeded,Time Limit Exceeded,1313,False,G3,u214811259,p02658
Time Limit Exceeded,Time Limit Exceeded,2005,False,G3,u214811259,p02658
Time Limit Exceeded,Time Limit Exceeded,65,False,G3,u214811259,p02658
Time Limit Exceeded,Runtime Error,1178,False,G3,u214811259,p02658
Runtime Error,Runtime Error,228,False,G3,u214811259,p02658
Runtime Error,Runtime Error,345,False,G3,u214811259,p02658
Runtime Error,Runtime Error,48,False,G3,u214811259,p02658
Runtime Error,Wrong Answer,29,False,G3,u214811259,p02658
Wrong Answer,Wrong Answer,81,False,G3,u214811259,p02658
Wrong Answer,Wrong Answer,200,False,G3,u214811259,p02658
Time Limit Exceeded,Wrong Answer,315,False,G3,u214858341,p02658
Wrong Answer,Accepted,1234,False,G3,u214858341,p02658
Time Limit Exceeded,Accepted,150,False,G6,u215115622,p02658
Time Limit Exceeded,Runtime Error,432,False,G4,u215286521,p02658
Runtime Error,Time Limit Exceeded,35,False,G4,u215286521,p02658
Time Limit Exceeded,Wrong Answer,303,False,G4,u215286521,p02658
Wrong Answer,Accepted,126,False,G4,u215286521,p02658
Time Limit Exceeded,Time Limit Exceeded,406,False,G1,u215365151,p02658
Time Limit Exceeded,Wrong Answer,184,False,G1,u215365151,p02658
Wrong Answer,Wrong Answer,142,False,G1,u215365151,p02658
Wrong Answer,Wrong Answer,880,False,G1,u215365151,p02658
Wrong Answer,Wrong Answer,292,False,G1,u215365151,p02658
Wrong Answer,Wrong Answer,76,False,G1,u215365151,p02658
Time Limit Exceeded,Time Limit Exceeded,8896,False,G3,u216888678,p02658
Time Limit Exceeded,Runtime Error,63,False,G3,u216888678,p02658
Runtime Error,Runtime Error,40,False,G3,u216888678,p02658
Runtime Error,Accepted,65,False,G3,u216888678,p02658
Time Limit Exceeded,Wrong Answer,393,False,G6,u216914060,p02658
Wrong Answer,Wrong Answer,269,False,G6,u216914060,p02658
Wrong Answer,Accepted,2018,False,G6,u216914060,p02658
Time Limit Exceeded,Wrong Answer,298,False,G4,u217547685,p02658
Wrong Answer,Wrong Answer,208,False,G4,u217547685,p02658
Wrong Answer,Wrong Answer,147,False,G4,u217547685,p02658
Wrong Answer,Wrong Answer,685,False,G4,u217547685,p02658
Wrong Answer,Wrong Answer,14126,False,G4,u217547685,p02658
Wrong Answer,Accepted,294,False,G4,u217547685,p02658
Time Limit Exceeded,Wrong Answer,584,False,G6,u217609546,p02658
Wrong Answer,Wrong Answer,446,False,G6,u217609546,p02658
Wrong Answer,Wrong Answer,2106,False,G6,u217609546,p02658
Wrong Answer,Wrong Answer,231,False,G6,u217609546,p02658
Wrong Answer,Wrong Answer,237,False,G6,u217609546,p02658
Wrong Answer,Accepted,270,False,G6,u217609546,p02658
Time Limit Exceeded,Wrong Answer,274,False,G4,u217836256,p02658
Wrong Answer,Accepted,168,False,G4,u217836256,p02658
Time Limit Exceeded,Wrong Answer,450,False,G4,u218838821,p02658
Wrong Answer,Time Limit Exceeded,328,False,G4,u218838821,p02658
Time Limit Exceeded,Time Limit Exceeded,846,False,G4,u218838821,p02658
Time Limit Exceeded,Time Limit Exceeded,980,False,G4,u218838821,p02658
Time Limit Exceeded,Wrong Answer,57379,False,G4,u218838821,p02658
Wrong Answer,Time Limit Exceeded,176,False,G4,u218838821,p02658
Time Limit Exceeded,Accepted,70,False,G6,u218843509,p02658
Time Limit Exceeded,Compile Error,5555,False,G4,u219226973,p02658
Compile Error,Compile Error,31,False,G4,u219226973,p02658
Compile Error,Compile Error,66,False,G4,u219226973,p02658
Compile Error,Compile Error,232,False,G4,u219226973,p02658
Compile Error,Wrong Answer,54,False,G4,u219226973,p02658
Wrong Answer,Wrong Answer,65,False,G4,u219226973,p02658
Wrong Answer,Wrong Answer,36,False,G4,u219226973,p02658
Time Limit Exceeded,Time Limit Exceeded,68,False,G3,u220085075,p02658
Time Limit Exceeded,Wrong Answer,855,False,G3,u220085075,p02658
Wrong Answer,Wrong Answer,312,False,G3,u220085075,p02658
Wrong Answer,Runtime Error,361,False,G3,u220085075,p02658
Runtime Error,Runtime Error,8945,False,G3,u220085075,p02658
Runtime Error,Runtime Error,665,False,G3,u220085075,p02658
Time Limit Exceeded,Wrong Answer,297,False,G3,u220612891,p02658
Wrong Answer,Wrong Answer,374,False,G3,u220612891,p02658
Time Limit Exceeded,Time Limit Exceeded,680,False,G5,u220774651,p02658
Time Limit Exceeded,Time Limit Exceeded,1014,False,G5,u220774651,p02658
Time Limit Exceeded,Wrong Answer,1234,False,G5,u220774651,p02658
Wrong Answer,Wrong Answer,40,False,G5,u220774651,p02658
Wrong Answer,Wrong Answer,1437,False,G5,u220774651,p02658
Wrong Answer,Runtime Error,450,False,G5,u220774651,p02658
Runtime Error,Accepted,102,False,G5,u220774651,p02658
Time Limit Exceeded,Wrong Answer,237,False,G5,u221149873,p02658
Wrong Answer,Wrong Answer,152,False,G5,u221149873,p02658
Wrong Answer,Wrong Answer,170,False,G5,u221149873,p02658
Wrong Answer,Wrong Answer,229,False,G5,u221149873,p02658
Wrong Answer,Time Limit Exceeded,276,False,G5,u221149873,p02658
Time Limit Exceeded,Time Limit Exceeded,415,False,G3,u221766194,p02658
Time Limit Exceeded,Wrong Answer,221,False,G3,u221766194,p02658
Wrong Answer,Wrong Answer,804,False,G3,u221766194,p02658
Wrong Answer,Accepted,597,False,G3,u221766194,p02658
Time Limit Exceeded,Wrong Answer,190,False,G5,u223355055,p02658
Wrong Answer,Accepted,58,False,G5,u223355055,p02658
Time Limit Exceeded,Time Limit Exceeded,33,False,G6,u223646582,p02658
Time Limit Exceeded,Accepted,108,False,G6,u223646582,p02658
Time Limit Exceeded,Wrong Answer,146,False,G4,u224119985,p02658
Wrong Answer,Accepted,257,False,G4,u224119985,p02658
Time Limit Exceeded,Time Limit Exceeded,95,False,G4,u224993839,p02658
Time Limit Exceeded,Wrong Answer,297,False,G4,u224993839,p02658
Wrong Answer,Compile Error,655,False,G4,u224993839,p02658
Compile Error,Runtime Error,17,False,G4,u224993839,p02658
Runtime Error,Accepted,551,False,G4,u224993839,p02658
Time Limit Exceeded,Time Limit Exceeded,972,False,G4,u225020286,p02658
Time Limit Exceeded,Wrong Answer,322,False,G4,u225020286,p02658
Wrong Answer,Wrong Answer,1509,False,G4,u225020286,p02658
Wrong Answer,Wrong Answer,167,False,G4,u225020286,p02658
Wrong Answer,Wrong Answer,1214,False,G4,u225020286,p02658
Wrong Answer,Wrong Answer,502,False,G4,u225020286,p02658
Wrong Answer,Wrong Answer,178,False,G4,u225020286,p02658
Wrong Answer,Wrong Answer,126,False,G4,u225020286,p02658
Wrong Answer,Wrong Answer,305,False,G4,u225020286,p02658
Time Limit Exceeded,Time Limit Exceeded,398,False,G4,u225084815,p02658
Time Limit Exceeded,Accepted,205,False,G4,u225084815,p02658
Time Limit Exceeded,Wrong Answer,895,False,G6,u225581241,p02658
Wrong Answer,Accepted,190,False,G6,u225581241,p02658
Time Limit Exceeded,Wrong Answer,101,False,G5,u225627575,p02658
Wrong Answer,Wrong Answer,190,False,G5,u225627575,p02658
Wrong Answer,Accepted,91,False,G5,u225627575,p02658
Time Limit Exceeded,Accepted,158,False,G6,u226233437,p02658
Time Limit Exceeded,Time Limit Exceeded,5414,False,G4,u226855113,p02658
Time Limit Exceeded,Accepted,179,False,G4,u226855113,p02658
Time Limit Exceeded,Wrong Answer,188,False,G6,u227020436,p02658
Wrong Answer,Accepted,367,False,G6,u227020436,p02658
Time Limit Exceeded,Wrong Answer,79,False,G6,u227082700,p02658
Wrong Answer,Accepted,226,False,G6,u227082700,p02658
Time Limit Exceeded,Accepted,519,False,G6,u227412361,p02658
Time Limit Exceeded,Time Limit Exceeded,231,False,G3,u227907942,p02658
Time Limit Exceeded,Time Limit Exceeded,110,False,G3,u227907942,p02658
Time Limit Exceeded,Time Limit Exceeded,2497,False,G3,u227907942,p02658
Time Limit Exceeded,Wrong Answer,1828,False,G3,u227907942,p02658
Wrong Answer,Accepted,1211655,False,G3,u227907942,p02658
Time Limit Exceeded,Wrong Answer,367,False,G3,u227929139,p02658
