difficulty,first_error,from_state,to_state,group,count,min,q1,median,q3,max
B,Time Limit Exceeded,Time Limit Exceeded,Runtime Error,G3,186,36,222.25,407.5,757.25,42193
B,Time Limit Exceeded,Time Limit Exceeded,Runtime Error,G4,264,13,191.75,360.5,744.75,13304
B,Time Limit Exceeded,Time Limit Exceeded,Runtime Error,G5,173,28,163.0,306.0,519.0,42688
B,Time Limit Exceeded,Time Limit Exceeded,Runtime Error,G6,110,14,164.25,357.5,1821.75,39260
B,Time Limit Exceeded,Time Limit Exceeded,Time Limit Exceeded,G1,56,34,181.75,325.5,539.75,3228
B,Time Limit Exceeded,Time Limit Exceeded,Time Limit Exceeded,G2,340,9,164.75,284.5,599.0,18809
B,Time Limit Exceeded,Time Limit Exceeded,Time Limit Exceeded,G3,1333,6,139.0,264.0,564.0,39979
B,Time Limit Exceeded,Time Limit Exceeded,Time Limit Exceeded,G4,1648,0,135.75,258.5,521.0,25551
B,Time Limit Exceeded,Time Limit Exceeded,Time Limit Exceeded,G5,1118,8,123.0,265.0,554.0,38542
B,Time Limit Exceeded,Time Limit Exceeded,Time Limit Exceeded,G6,656,6,114.0,216.0,487.0,41874
B,Time Limit Exceeded,Time Limit Exceeded,Wrong Answer,G1,31,45,316.0,849.0,1114.5,27537
B,Time Limit Exceeded,Time Limit Exceeded,Wrong Answer,G2,245,35,278.0,534.0,1185.0,39423
B,Time Limit Exceeded,Time Limit Exceeded,Wrong Answer,G3,1084,28,222.0,423.5,871.0,34671
B,Time Limit Exceeded,Time Limit Exceeded,Wrong Answer,G4,1548,29,195.0,364.0,736.5,37686
B,Time Limit Exceeded,Time Limit Exceeded,Wrong Answer,G5,1027,21,176.0,341.0,727.0,42398
B,Time Limit Exceeded,Time Limit Exceeded,Wrong Answer,G6,719,6,114.0,235.0,577.5,43140
B,Time Limit Exceeded,Wrong Answer,Accepted,G2,137,11,122.0,278.0,603.0,14097
B,Time Limit Exceeded,Wrong Answer,Accepted,G3,655,14,111.5,211.0,447.0,36190
B,Time Limit Exceeded,Wrong Answer,Accepted,G4,1048,23,111.5,208.5,470.0,42150
B,Time Limit Exceeded,Wrong Answer,Accepted,G5,827,14,109.5,211.0,441.5,41649
B,Time Limit Exceeded,Wrong Answer,Accepted,G6,576,12,85.0,156.5,333.25,42833
B,Time Limit Exceeded,Wrong Answer,Compile Error,G1,1,164,164.0,164.0,164.0,164
B,Time Limit Exceeded,Wrong Answer,Compile Error,G2,13,47,210.0,448.0,914.0,1468
B,Time Limit Exceeded,Wrong Answer,Compile Error,G3,42,20,99.75,144.0,349.5,2874
B,Time Limit Exceeded,Wrong Answer,Compile Error,G4,70,14,102.5,185.5,471.75,10609
B,Time Limit Exceeded,Wrong Answer,Compile Error,G5,31,37,106.5,163.0,388.5,3679
B,Time Limit Exceeded,Wrong Answer,Compile Error,G6,27,75,179.0,290.0,529.0,33870
B,Time Limit Exceeded,Wrong Answer,Runtime Error,G1,1,364,364.0,364.0,364.0,364
B,Time Limit Exceeded,Wrong Answer,Runtime Error,G2,7,84,130.0,142.0,280.5,757
B,Time Limit Exceeded,Wrong Answer,Runtime Error,G3,68,25,127.5,266.5,591.5,29351
B,Time Limit Exceeded,Wrong Answer,Runtime Error,G4,89,14,131.0,361.0,858.0,36080
B,Time Limit Exceeded,Wrong Answer,Runtime Error,G5,49,42,86.0,249.0,505.0,7894
B,Time Limit Exceeded,Wrong Answer,Runtime Error,G6,17,24,51.0,130.0,521.0,2437
B,Time Limit Exceeded,Wrong Answer,Time Limit Exceeded,G1,7,127,320.0,708.0,1651.0,37058
B,Time Limit Exceeded,Wrong Answer,Time Limit Exceeded,G2,50,29,96.5,251.0,503.25,4706
B,Time Limit Exceeded,Wrong Answer,Time Limit Exceeded,G3,227,11,110.0,205.0,489.5,18578
B,Time Limit Exceeded,Wrong Answer,Time Limit Exceeded,G4,259,11,126.0,265.0,613.5,16501
B,Time Limit Exceeded,Wrong Answer,Time Limit Exceeded,G5,144,19,101.0,231.0,558.75,6700
B,Time Limit Exceeded,Wrong Answer,Time Limit Exceeded,G6,93,23,107.0,239.0,498.0,6386
B,Time Limit Exceeded,Wrong Answer,Wrong Answer,G1,34,71,170.0,307.5,615.25,24305
B,Time Limit Exceeded,Wrong Answer,Wrong Answer,G2,205,0,93.0,211.0,488.0,26013
B,Time Limit Exceeded,Wrong Answer,Wrong Answer,G3,1076,13,105.0,208.0,446.25,42785
B,Time Limit Exceeded,Wrong Answer,Wrong Answer,G4,1431,10,100.0,202.0,429.5,42439
B,Time Limit Exceeded,Wrong Answer,Wrong Answer,G5,820,13,96.0,186.0,439.75,35194
B,Time Limit Exceeded,Wrong Answer,Wrong Answer,G6,502,6,85.25,171.0,393.5,41554
B,Wrong Answer,Compile Error,Accepted,G2,262,6,34.0,56.5,126.75,40446
B,Wrong Answer,Compile Error,Accepted,G3,672,9,37.0,56.0,114.25,36291
B,Wrong Answer,Compile Error,Accepted,G4,986,8,34.0,55.0,111.75,36516
B,Wrong Answer,Compile Error,Accepted,G5,738,5,31.0,46.0,86.0,40849
B,Wrong Answer,Compile Error,Accepted,G6,792,5,28.0,45.0,105.25,33654
B,Wrong Answer,Compile Error,Compile Error,G1,70,13,51.0,82.0,169.25,2204
B,Wrong Answer,Compile Error,Compile Error,G2,271,11,40.0,72.0,130.5,1917
B,Wrong Answer,Compile Error,Compile Error,G3,444,0,36.75,63.0,141.0,7848
B,Wrong Answer,Compile Error,Compile Error,G4,557,5,36.0,57.0,120.0,9601
B,Wrong Answer,Compile Error,Compile Error,G5,276,5,32.0,48.5,87.0,2195
B,Wrong Answer,Compile Error,Compile Error,G6,309,3,35.0,62.0,141.0,14233
B,Wrong Answer,Compile Error,Runtime Error,G1,6,15,34.5,41.0,46.0,218
B,Wrong Answer,Compile Error,Runtime Error,G2,37,15,38.0,70.0,137.0,977
B,Wrong Answer,Compile Error,Runtime Error,G3,45,7,40.0,63.0,116.0,1942
B,Wrong Answer,Compile Error,Runtime Error,G4,68,11,32.0,54.0,91.5,1111
B,Wrong Answer,Compile Error,Runtime Error,G5,46,8,37.5,61.5,92.5,8033
B,Wrong Answer,Compile Error,Runtime Error,G6,35,5,39.5,67.0,247.5,7583
B,Wrong Answer,Compile Error,Time Limit Exceeded,G2,6,32,36.75,52.0,104.0,279
B,Wrong Answer,Compile Error,Time Limit Exceeded,G3,20,22,40.25,57.5,169.25,401
B,Wrong Answer,Compile Error,Time Limit Exceeded,G4,33,19,39.0,61.0,180.0,7451
B,Wrong Answer,Compile Error,Time Limit Exceeded,G5,21,17,29.0,34.0,40.0,222
B,Wrong Answer,Compile Error,Time Limit Exceeded,G6,23,5,25.5,44.0,154.5,10799
B,Wrong Answer,Compile Error,Wrong Answer,G1,128,15,41.75,72.0,164.25,3511
B,Wrong Answer,Compile Error,Wrong Answer,G2,549,14,36.0,57.0,112.0,17688
B,Wrong Answer,Compile Error,Wrong Answer,G3,1144,9,33.75,52.0,101.0,17523
B,Wrong Answer,Compile Error,Wrong Answer,G4,1392,5,31.0,49.0,87.0,27552
B,Wrong Answer,Compile Error,Wrong Answer,G5,831,5,31.0,50.0,89.0,4681
B,Wrong Answer,Compile Error,Wrong Answer,G6,762,6,30.0,47.0,106.5,32690
B,Wrong Answer,Runtime Error,Accepted,G2,236,10,77.5,141.0,328.5,31892
B,Wrong Answer,Runtime Error,Accepted,G3,740,12,61.0,135.5,341.0,42649
B,Wrong Answer,Runtime Error,Accepted,G4,1069,5,57.0,110.0,255.0,34194
B,Wrong Answer,Runtime Error,Accepted,G5,868,14,55.0,116.0,260.25,38946
B,Wrong Answer,Runtime Error,Accepted,G6,693,7,48.0,99.0,230.0,42639
B,Wrong Answer,Runtime Error,Compile Error,G1,7,22,116.0,181.0,294.5,882
B,Wrong Answer,Runtime Error,Compile Error,G2,23,72,179.0,298.0,700.0,9519
B,Wrong Answer,Runtime Error,Compile Error,G3,40,21,167.5,300.5,688.25,25518
B,Wrong Answer,Runtime Error,Compile Error,G4,47,18,87.5,156.0,486.0,2971
B,Wrong Answer,Runtime Error,Compile Error,G5,38,7,108.25,249.0,536.5,2680
B,Wrong Answer,Runtime Error,Compile Error,G6,32,5,75.75,259.0,1041.0,29112
B,Wrong Answer,Runtime Error,Runtime Error,G1,54,11,78.25,140.5,277.25,20983
B,Wrong Answer,Runtime Error,Runtime Error,G2,381,13,66.0,141.0,295.0,21125
B,Wrong Answer,Runtime Error,Runtime Error,G3,671,6,64.0,123.0,276.5,34669
B,Wrong Answer,Runtime Error,Runtime Error,G4,851,9,57.5,113.0,236.0,37044
B,Wrong Answer,Runtime Error,Runtime Error,G5,566,9,56.0,104.5,231.5,24189
B,Wrong Answer,Runtime Error,Runtime Error,G6,334,6,66.25,125.0,345.0,30823
B,Wrong Answer,Runtime Error,Time Limit Exceeded,G1,4,45,78.0,109.0,138.75,168
B,Wrong Answer,Runtime Error,Time Limit Exceeded,G2,5,36,78.0,212.0,229.0,873
B,Wrong Answer,Runtime Error,Time Limit Exceeded,G3,37,38,89.0,140.0,242.0,2767
B,Wrong Answer,Runtime Error,Time Limit Exceeded,G4,61,30,65.0,130.0,359.0,12997
B,Wrong Answer,Runtime Error,Time Limit Exceeded,G5,34,23,57.5,113.5,284.5,40483
B,Wrong Answer,Runtime Error,Time Limit Exceeded,G6,32,13,87.75,189.0,1174.0,8570
B,Wrong Answer,Runtime Error,Wrong Answer,G1,57,29,70.0,159.0,316.0,26092
B,Wrong Answer,Runtime Error,Wrong Answer,G2,272,16,65.0,144.5,391.25,36327
B,Wrong Answer,Runtime Error,Wrong Answer,G3,730,14,60.0,121.0,295.5,41976
B,Wrong Answer,Runtime Error,Wrong Answer,G4,982,5,54.0,101.0,265.0,42617
B,Wrong Answer,Runtime Error,Wrong Answer,G5,729,9,46.0,89.0,199.0,37626
B,Wrong Answer,Runtime Error,Wrong Answer,G6,454,8,55.25,137.0,356.0,41444
B,Wrong Answer,Time Limit Exceeded,Accepted,G2,63,33,153.0,312.0,490.0,19385
B,Wrong Answer,Time Limit Exceeded,Accepted,G3,200,40,173.0,329.5,638.75,42958
B,Wrong Answer,Time Limit Exceeded,Accepted,G4,396,9,131.0,275.5,576.75,36964
B,Wrong Answer,Time Limit Exceeded,Accepted,G5,320,15,123.5,207.5,405.25,8311
B,Wrong Answer,Time Limit Exceeded,Accepted,G6,250,26,105.75,197.0,418.5,31017
B,Wrong Answer,Time Limit Exceeded,Compile Error,G1,1,891,891.0,891.0,891.0,891
B,Wrong Answer,Time Limit Exceeded,Compile Error,G2,11,190,240.5,287.0,365.5,1388
B,Wrong Answer,Time Limit Exceeded,Compile Error,G3,33,51,232.0,400.0,777.0,4344
B,Wrong Answer,Time Limit Exceeded,Compile Error,G4,33,88,186.0,417.0,1254.0,32020
B,Wrong Answer,Time Limit Exceeded,Compile Error,G5,22,53,196.75,316.5,605.5,6174
B,Wrong Answer,Time Limit Exceeded,Compile Error,G6,26,44,94.75,181.5,530.25,37005
B,Wrong Answer,Time Limit Exceeded,Runtime Error,G1,1,383,383.0,383.0,383.0,383
B,Wrong Answer,Time Limit Exceeded,Runtime Error,G2,19,125,161.5,220.0,736.5,5322
B,Wrong Answer,Time Limit Exceeded,Runtime Error,G3,58,31,142.5,346.0,736.75,40286
B,Wrong Answer,Time Limit Exceeded,Runtime Error,G4,71,55,163.5,307.0,747.5,27254
B,Wrong Answer,Time Limit Exceeded,Runtime Error,G5,48,26,152.5,292.5,575.5,42864
B,Wrong Answer,Time Limit Exceeded,Runtime Error,G6,37,38,129.0,291.0,623.0,7920
B,Wrong Answer,Time Limit Exceeded,Time Limit Exceeded,G1,22,50,139.5,217.0,339.5,38613
B,Wrong Answer,Time Limit Exceeded,Time Limit Exceeded,G2,93,21,121.0,199.0,398.0,6068
B,Wrong Answer,Time Limit Exceeded,Time Limit Exceeded,G3,316,13,130.0,249.0,489.0,14705
B,Wrong Answer,Time Limit Exceeded,Time Limit Exceeded,G4,376,15,113.0,205.5,413.5,35243
B,Wrong Answer,Time Limit Exceeded,Time Limit Exceeded,G5,206,8,94.25,163.0,384.5,18046
B,Wrong Answer,Time Limit Exceeded,Time Limit Exceeded,G6,147,19,78.5,162.0,454.5,39568
B,Wrong Answer,Time Limit Exceeded,Wrong Answer,G1,17,68,228.0,561.0,901.0,2527
B,Wrong Answer,Time Limit Exceeded,Wrong Answer,G2,105,41,182.0,346.0,698.0,39309
B,Wrong Answer,Time Limit Exceeded,Wrong Answer,G3,288,13,181.75,350.0,780.25,35536
B,Wrong Answer,Time Limit Exceeded,Wrong Answer,G4,357,8,138.0,286.0,669.0,41258
B,Wrong Answer,Time Limit Exceeded,Wrong Answer,G5,283,29,138.0,267.0,531.0,40638
B,Wrong Answer,Time Limit Exceeded,Wrong Answer,G6,196,10,112.0,216.5,527.0,34745
B,Wrong Answer,Wrong Answer,Accepted,G2,8727,10,110.0,227.0,559.0,42604
B,Wrong Answer,Wrong Answer,Accepted,G3,29236,6,106.0,225.0,518.0,43171
B,Wrong Answer,Wrong Answer,Accepted,G4,55116,2,102.0,213.0,476.0,43131
B,Wrong Answer,Wrong Answer,Accepted,G5,48520,5,95.0,192.0,428.0,43163
B,Wrong Answer,Wrong Answer,Accepted,G6,51856,5,84.0,168.0,378.0,43090
B,Wrong Answer,Wrong Answer,Compile Error,G1,168,24,124.75,264.0,666.0,4529
B,Wrong Answer,Wrong Answer,Compile Error,G2,888,13,111.75,254.0,606.75,41118
B,Wrong Answer,Wrong Answer,Compile Error,G3,1901,16,134.0,273.0,645.0,42700
B,Wrong Answer,Wrong Answer,Compile Error,G4,2513,16,125.0,248.0,577.0,42188
B,Wrong Answer,Wrong Answer,Compile Error,G5,1629,14,121.0,236.0,533.0,40799
B,Wrong Answer,Wrong Answer,Compile Error,G6,1680,5,109.0,257.5,662.25,42874
B,Wrong Answer,Wrong Answer,Runtime Error,G1,123,16,178.0,318.0,657.5,31470
B,Wrong Answer,Wrong Answer,Runtime Error,G2,600,2,134.0,282.5,647.5,36153
B,Wrong Answer,Wrong Answer,Runtime Error,G3,1669,8,141.0,301.0,689.0,42180
B,Wrong Answer,Wrong Answer,Runtime Error,G4,2234,13,133.0,277.5,673.25,43175
B,Wrong Answer,Wrong Answer,Runtime Error,G5,1674,9,132.0,278.5,658.5,37151
B,Wrong Answer,Wrong Answer,Runtime Error,G6,1263,5,115.0,249.0,698.5,42600
B,Wrong Answer,Wrong Answer,Time Limit Exceeded,G1,34,47,213.25,387.5,783.0,6129
B,Wrong Answer,Wrong Answer,Time Limit Exceeded,G2,232,25,125.25,266.0,671.75,38732
B,Wrong Answer,Wrong Answer,Time Limit Exceeded,G3,662,11,139.25,273.0,673.0,23693
B,Wrong Answer,Wrong Answer,Time Limit Exceeded,G4,894,12,131.0,285.0,662.5,42185
B,Wrong Answer,Wrong Answer,Time Limit Exceeded,G5,678,16,133.25,287.0,554.5,36376
B,Wrong Answer,Wrong Answer,Time Limit Exceeded,G6,521,8,145.0,290.0,679.0,40520
B,Wrong Answer,Wrong Answer,Wrong Answer,G1,2720,5,114.0,227.0,509.0,40524
B,Wrong Answer,Wrong Answer,Wrong Answer,G2,14133,0,105.0,214.0,483.0,42921
B,Wrong Answer,Wrong Answer,Wrong Answer,G3,41658,0,106.0,217.0,488.0,43167
B,Wrong Answer,Wrong Answer,Wrong Answer,G4,58832,0,104.0,216.0,480.0,43137
B,Wrong Answer,Wrong Answer,Wrong Answer,G5,40915,0,101.0,203.0,446.0,42930
B,Wrong Answer,Wrong Answer,Wrong Answer,G6,33961,0,93.0,189.0,433.0,43125
